collection_url,image_url,image_alt,image_name,image_path,image_size,image_width,image_height,image_format,image_mode,designer,ready_to_wear,menswear,womenswear,season,year,location
https://door11.com/ports-1961-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Ports-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-004.jpg,,Ports-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-004.jpg,ports-1961-ready-to-wear-fall-winter-2013-milan/Ports-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-004.jpg,352866,1706,2560,JPEG,RGB,Ports,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/bottega-veneta-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,,Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,bottega-veneta-ready-to-wear-fall-winter-2013-milan/Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,314524,1706,2560,JPEG,RGB,Bottega-Veneta,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/ermanno-scervino-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Ermanno-Scervino-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,Ermanno-Scervino-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,ermanno-scervino-ready-to-wear-fall-winter-2013-milan/Ermanno-Scervino-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,425343,1706,2560,JPEG,RGB,Ermanno-Scervino,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/alberta-ferretti-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Alberta-Ferretti-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-015.jpg,,Alberta-Ferretti-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-015.jpg,alberta-ferretti-ready-to-wear-fall-winter-2013-milan/Alberta-Ferretti-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-015.jpg,333464,1706,2560,JPEG,RGB,Alberta-Ferretti,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/versace-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Versace-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,,Versace-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,versace-ready-to-wear-fall-winter-2013-milan/Versace-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,255385,1706,2560,JPEG,RGB,Versace,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/missoni-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Missoni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,Missoni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,missoni-ready-to-wear-fall-winter-2013-milan/Missoni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,380842,1706,2560,JPEG,RGB,Missoni,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/vivienne-westwood-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Vivienne-Westwood-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-015.jpg,,Vivienne-Westwood-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-015.jpg,vivienne-westwood-menswear-fall-winter-2013-milan/Vivienne-Westwood-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-015.jpg,391510,1706,2560,JPEG,RGB,Vivienne-Westwood,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/john-richmond-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/John-Richmond-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,John-Richmond-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,john-richmond-ready-to-wear-fall-winter-2013-milan/John-Richmond-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,209254,1706,2560,JPEG,RGB,John-Richmond,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/fendi-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Fendi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,,Fendi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,fendi-menswear-fall-winter-2013-milan/Fendi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,348385,1706,2560,JPEG,RGB,Fendi,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/umit-benan-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Umit-Benan-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-011.jpg,,Umit-Benan-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-011.jpg,umit-benan-menswear-fall-winter-2013-milan/Umit-Benan-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-011.jpg,495723,1706,2560,JPEG,RGB,Umit-Benan,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/anteprima-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Anteprima-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,Anteprima-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,anteprima-ready-to-wear-fall-winter-2013-milan/Anteprima-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,405699,1706,2560,JPEG,RGB,Anteprima,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/marni-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Marni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,Marni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,marni-ready-to-wear-fall-winter-2013-milan/Marni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,546549,1706,2560,JPEG,RGB,Marni,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/belstaff-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Belstaff-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-003.jpg,,Belstaff-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-003.jpg,belstaff-menswear-fall-winter-2013-milan/Belstaff-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-003.jpg,320041,1706,2560,JPEG,RGB,Belstaff,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/trussardi-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Trussardi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,,Trussardi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,trussardi-menswear-fall-winter-2013-milan/Trussardi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,378055,1706,2560,JPEG,RGB,Trussardi,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/blugirl-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Blugirl-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,,Blugirl-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,blugirl-ready-to-wear-fall-winter-2013-milan/Blugirl-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,397503,1706,2560,JPEG,RGB,Blugirl,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/francesco-scognamiglio-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Francesco-Scognamiglio-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,,Francesco-Scognamiglio-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,francesco-scognamiglio-ready-to-wear-fall-winter-2013-milan/Francesco-Scognamiglio-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,412493,1706,2560,JPEG,RGB,Francesco-Scognamiglio,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/dolce-gabbana-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Dolce-and-Gabbana-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,,Dolce-and-Gabbana-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,dolce-gabbana-menswear-fall-winter-2013-milan/Dolce-and-Gabbana-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,352990,1706,2560,JPEG,RGB,Dolce-and-Gabbana,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/corneliani-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Corneliani-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-016.jpg,,Corneliani-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-016.jpg,corneliani-menswear-fall-winter-2013-milan/Corneliani-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-016.jpg,303302,1706,2560,JPEG,RGB,Corneliani,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/marni-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Marni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-004.jpg,,Marni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-004.jpg,marni-ready-to-wear-fall-winter-2013-milan/Marni-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-004.jpg,320832,1706,2560,JPEG,RGB,Marni,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/daks-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Daks-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,,Daks-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,daks-menswear-fall-winter-2013-milan/Daks-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,548854,1706,2560,JPEG,RGB,Daks,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/john-varvatos-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/John-Varvatos-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-008.jpg,,John-Varvatos-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-008.jpg,john-varvatos-menswear-fall-winter-2013-milan/John-Varvatos-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-008.jpg,358976,1706,2560,JPEG,RGB,John-Varvatos,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/prada-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Prada-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,,Prada-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,prada-ready-to-wear-fall-winter-2013-milan/Prada-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,437028,1706,2560,JPEG,RGB,Prada,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/moschino-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Moschino-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,,Moschino-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,moschino-menswear-fall-winter-2013-milan/Moschino-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,414835,1706,2560,JPEG,RGB,Moschino,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/canali-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Canali-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,,Canali-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,canali-menswear-fall-winter-2013-milan/Canali-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,339645,1706,2560,JPEG,RGB,Canali,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/bottega-veneta-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Bottega-Veneta-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-008.jpg,,Bottega-Veneta-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-008.jpg,bottega-veneta-menswear-fall-winter-2013-milan/Bottega-Veneta-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-008.jpg,264536,1706,2560,JPEG,RGB,Bottega-Veneta,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/bottega-veneta-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,,Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,bottega-veneta-ready-to-wear-fall-winter-2013-milan/Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,308706,1706,2560,JPEG,RGB,Bottega-Veneta,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/trussardi-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Trussardi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,,Trussardi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,trussardi-menswear-fall-winter-2013-milan/Trussardi-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,589455,1706,2560,JPEG,RGB,Trussardi,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/krizia-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Krizia-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-009.jpg,,Krizia-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-009.jpg,krizia-ready-to-wear-fall-winter-2013-milan/Krizia-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-009.jpg,212105,1706,2560,JPEG,RGB,Krizia,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/z-zegna-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Z-Zegna-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,,Z-Zegna-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,z-zegna-menswear-fall-winter-2013-milan/Z-Zegna-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,563623,1706,2560,JPEG,RGB,Z-Zegna,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/les-hommes-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Les-Hommes-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,Les-Hommes-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,les-hommes-menswear-fall-winter-2013-milan/Les-Hommes-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,262986,1706,2560,JPEG,RGB,Les-Hommes,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/krizia-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Krizia-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,,Krizia-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,krizia-ready-to-wear-fall-winter-2013-milan/Krizia-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,273673,1706,2560,JPEG,RGB,Krizia,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/philipp-plein-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Philipp-Plein-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,,Philipp-Plein-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,philipp-plein-menswear-fall-winter-2013-milan/Philipp-Plein-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,375036,1706,2560,JPEG,RGB,Philipp-Plein,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/prada-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Prada-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,,Prada-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,prada-ready-to-wear-fall-winter-2013-milan/Prada-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-020.jpg,472481,1706,2560,JPEG,RGB,Prada,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/sportmax-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Sportmax-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,,Sportmax-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,sportmax-ready-to-wear-fall-winter-2013-milan/Sportmax-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,425002,1706,2560,JPEG,RGB,Sportmax,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/massimo-rebecchi-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Massimo-Rebecchi-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-018.jpg,,Massimo-Rebecchi-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-018.jpg,massimo-rebecchi-ready-to-wear-fall-winter-2013-milan/Massimo-Rebecchi-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-018.jpg,369838,1706,2560,JPEG,RGB,Massimo-Rebecchi,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/blugirl-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Blugirl-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,,Blugirl-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,blugirl-ready-to-wear-fall-winter-2013-milan/Blugirl-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,479623,1706,2560,JPEG,RGB,Blugirl,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/giorgio-armani-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Giorgio-Armani-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,,Giorgio-Armani-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,giorgio-armani-menswear-fall-winter-2013-milan/Giorgio-Armani-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,255666,1706,2560,JPEG,RGB,Giorgio-Armani,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/no21-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/N21-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,,N21-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,no21-ready-to-wear-fall-winter-2013-milan/N21-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-007.jpg,359801,1706,2560,JPEG,RGB,N21,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/john-richmond-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/John-Richmond-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,,John-Richmond-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,john-richmond-ready-to-wear-fall-winter-2013-milan/John-Richmond-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-001.jpg,283111,1706,2560,JPEG,RGB,John-Richmond,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/daks-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Daks-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,,Daks-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,daks-menswear-fall-winter-2013-milan/Daks-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-002.jpg,494120,1706,2560,JPEG,RGB,Daks,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/gianfranco-ferre-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Gianfranco-Ferre-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-016.jpg,,Gianfranco-Ferre-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-016.jpg,gianfranco-ferre-ready-to-wear-fall-winter-2013-milan/Gianfranco-Ferre-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-016.jpg,276714,1706,2560,JPEG,RGB,Gianfranco-Ferre,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/emporio-armani-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Emporio-Armani-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,,Emporio-Armani-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,emporio-armani-ready-to-wear-fall-winter-2013-milan/Emporio-Armani-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,321525,1706,2560,JPEG,RGB,Emporio-Armani,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/bottega-veneta-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,bottega-veneta-ready-to-wear-fall-winter-2013-milan/Bottega-Veneta-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,340397,1706,2560,JPEG,RGB,Bottega-Veneta,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/salvatore-ferragamo-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Salvatore-Ferragamo-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,,Salvatore-Ferragamo-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,salvatore-ferragamo-ready-to-wear-fall-winter-2013-milan/Salvatore-Ferragamo-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,358358,1706,2560,JPEG,RGB,Salvatore-Ferragamo,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/etro-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Etro-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,,Etro-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,etro-ready-to-wear-fall-winter-2013-milan/Etro-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-006.jpg,301659,1706,2560,JPEG,RGB,Etro,1,0,0,Fall-Winter,2013.0,Milan
https://door11.com/bottega-veneta-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Bottega-Veneta-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-014.jpg,,Bottega-Veneta-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-014.jpg,bottega-veneta-menswear-fall-winter-2013-milan/Bottega-Veneta-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-014.jpg,247970,1706,2560,JPEG,RGB,Bottega-Veneta,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/frankie-morello-milano-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Frankie-Morello-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,,Frankie-Morello-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,frankie-morello-milano-menswear-fall-winter-2013-milan/Frankie-Morello-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-019.jpg,350745,1706,2560,JPEG,RGB,Frankie-Morello,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/umit-benan-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Umit-Benan-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,,Umit-Benan-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,umit-benan-menswear-fall-winter-2013-milan/Umit-Benan-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-013.jpg,367261,1706,2560,JPEG,RGB,Umit-Benan,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/etro-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Etro-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-011.jpg,,Etro-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-011.jpg,etro-menswear-fall-winter-2013-milan/Etro-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-011.jpg,383387,1707,2560,JPEG,RGB,Etro,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/john-richmond-menswear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/John-Richmond-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,,John-Richmond-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,john-richmond-menswear-fall-winter-2013-milan/John-Richmond-Menswear-Fall-Winter-2013-Milan-Fashion-Week-Runway-010.jpg,318389,1706,2560,JPEG,RGB,John-Richmond,0,1,0,Fall-Winter,2013.0,Milan
https://door11.com/just-cavalli-ready-to-wear-fall-winter-2013-milan/,https://media.door11.com/wp-content/uploads/2022/07/Just-Cavalli-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-003.jpg,,Just-Cavalli-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-003.jpg,just-cavalli-ready-to-wear-fall-winter-2013-milan/Just-Cavalli-Ready-To-Wear-Fall-Winter-2013-Milan-Fashion-Week-Runway-003.jpg,339397,1706,2560,JPEG,RGB,Just-Cavalli,1,0,0,Fall-Winter,2013.0,Milan
