collection_url,image_url,image_alt,image_name,image_path,image_size,image_width,image_height,image_format,image_mode,designer,ready_to_wear,menswear,womenswear,season,year,location,color_1,hex_1,percentage_1,color_2,hex_2,percentage_2,color_3,hex_3,percentage_3,color_4,hex_4,percentage_4,color_5,hex_5,percentage_5,n_clusters
https://door11.com/vien-men-women-spring-summer-2019-milan-24923/,https://media.door11.com/wp-content/uploads/2021/12/Vien-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0009.jpg,,Vien-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0009-466x700.jpg,vien-men-women-spring-summer-2019-milan-24923/Vien-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0009-466x700.jpg,43802,466,700,JPEG,RGB,Vien,0,1,0,Spring-Summer,2019.0,Milan,dimgray,#6b6b59,0.3784083256810529,darkslategray,#4c4a3f,0.2698928680746862,black,#2f201d,0.1801744719926538,gray,#898d89,0.1068380777471686,maroon,#6b0d18,0.0646862565044383,5.0
https://door11.com/msgm-menswear-spring-summer-2019-milan-24922/,https://media.door11.com/wp-content/uploads/2021/12/MSGM-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0014.jpg,,MSGM-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0014-466x700.jpg,msgm-menswear-spring-summer-2019-milan-24922/MSGM-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0014-466x700.jpg,53868,466,700,JPEG,RGB,MSGM,0,1,0,Spring-Summer,2019.0,Milan,darkslategray,#312143,0.5261034588307315,lavender,#e9e9e8,0.2478634833180287,silver,#c6cdc2,0.1022314049586776,rosybrown,#9a9192,0.0720079583715947,dimgray,#6e5e61,0.0517936945209672,5.0
https://door11.com/aigner-ready-to-wear-spring-summer-2019-milan-25580/,https://media.door11.com/wp-content/uploads/2021/12/Aigner-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0033.jpg,,Aigner-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0033-466x700.jpg,aigner-ready-to-wear-spring-summer-2019-milan-25580/Aigner-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0033-466x700.jpg,74735,466,700,JPEG,RGB,Aigner,1,0,0,Spring-Summer,2019.0,Milan,black,#271e21,0.2845515763697582,dimgray,#754e4a,0.2608784817875726,gainsboro,#e4dfd6,0.2015243342516069,rosybrown,#a28989,0.1810162228344046,royalblue,#5371d4,0.0720293847566574,5.0
https://door11.com/neil-barrett-men-women-spring-summer-2019-milan-24915/,https://media.door11.com/wp-content/uploads/2021/12/Neil-Barrett-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0008.jpg,,Neil-Barrett-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0008-466x700.jpg,neil-barrett-men-women-spring-summer-2019-milan-24915/Neil-Barrett-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0008-466x700.jpg,43081,466,700,JPEG,RGB,Neil-Barrett,0,1,0,Spring-Summer,2019.0,Milan,black,#1f190d,0.435650443832262,darkslategray,#3c3326,0.2432629323538414,palegoldenrod,#f7f4ae,0.1366697275788184,tan,#cdaf8b,0.1142913988368533,peru,#b48133,0.0701254973982246,5.0
https://door11.com/frankie-morello-men-women-spring-summer-2019-milan-24938/,https://media.door11.com/wp-content/uploads/2021/12/Frankie-Morello-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0004.jpg,,Frankie-Morello-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0004-466x700.jpg,frankie-morello-men-women-spring-summer-2019-milan-24938/Frankie-Morello-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0004-466x700.jpg,47816,466,700,JPEG,RGB,Frankie-Morello,0,1,0,Spring-Summer,2019.0,Milan,goldenrod,#f5c434,0.4016804407713498,black,#181210,0.2122987450260177,darkgoldenrod,#c68711,0.1392041628405264,dimgray,#635453,0.1304407713498622,silver,#cbc5bb,0.1163758800122436,5.0
https://door11.com/luisa-beccaria-ready-to-wear-spring-summer-2019-milan-25563/,https://media.door11.com/wp-content/uploads/2021/12/Luisa-Beccaria-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0009.jpg,,Luisa-Beccaria-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0009-466x700.jpg,luisa-beccaria-ready-to-wear-spring-summer-2019-milan-25563/Luisa-Beccaria-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0009-466x700.jpg,68201,466,700,JPEG,RGB,Luisa-Beccaria,1,0,0,Spring-Summer,2019.0,Milan,lightslategray,#909c97,0.2611906948270585,silver,#b2bcb7,0.2466758494031221,gray,#707a74,0.2191827364554637,gainsboro,#d5e4e5,0.1486562595653504,darkslategray,#48504a,0.1242944597490052,5.0
https://door11.com/msgm-ready-to-wear-spring-summer-2019-milan-25577/,https://media.door11.com/wp-content/uploads/2021/12/MSGM-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0011.jpg,,MSGM-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0011-466x700.jpg,msgm-ready-to-wear-spring-summer-2019-milan-25577/MSGM-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0011-466x700.jpg,45506,466,700,JPEG,RGB,MSGM,1,0,0,Spring-Summer,2019.0,Milan,red,#e11f09,0.5392531374349556,wheat,#e4c7af,0.1645423936333027,firebrick,#c31506,0.1580165289256198,darkslategray,#3a241d,0.079862258953168,rosybrown,#b6896e,0.0583256810529537,5.0
https://door11.com/sartorial-monk-men-women-spring-summer-2019-milan-24937/,https://media.door11.com/wp-content/uploads/2021/12/Sartorial-Monk-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0016.jpg,,Sartorial-Monk-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0016-466x700.jpg,sartorial-monk-men-women-spring-summer-2019-milan-24937/Sartorial-Monk-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0016-466x700.jpg,40190,466,700,JPEG,RGB,Sartorial-Monk,0,1,0,Spring-Summer,2019.0,Milan,black,#1a181c,0.4675206611570248,lightgray,#dbd3d3,0.1757667584940312,rosybrown,#c69d86,0.1541199877563513,sienna,#a56c4a,0.1025803489439853,slategray,#707686,0.1000122436486072,5.0
https://door11.com/philosophy-di-lorenzo-serafini-ready-to-wear-spring-summer-2019-milan-25588/,https://media.door11.com/wp-content/uploads/2021/12/Philosophy-di-Lorenzo-Serafini-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0011.jpg,,Philosophy-di-Lorenzo-Serafini-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0011-466x700.jpg,philosophy-di-lorenzo-serafini-ready-to-wear-spring-summer-2019-milan-25588/Philosophy-di-Lorenzo-Serafini-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0011-466x700.jpg,41706,466,700,JPEG,RGB,Philosophy-di-Lorenzo-Serafini,1,0,0,Spring-Summer,2019.0,Milan,black,#0f0f0e,0.3463789409243955,black,#252221,0.271677379859198,lightgray,#dad2cb,0.1601316192225283,darkgray,#c1b2a5,0.1126262626262626,dimgray,#8d6b54,0.1091857973676155,5.0
https://door11.com/tod-s-ready-to-wear-spring-summer-2019-milan-25571/,https://media.door11.com/wp-content/uploads/2021/12/Tod-s-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0003.jpg,,Tod-s-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0003-466x700.jpg,tod-s-ready-to-wear-spring-summer-2019-milan-25571/Tod-s-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0003-466x700.jpg,48981,466,700,JPEG,RGB,Tod-s,1,0,0,Spring-Summer,2019.0,Milan,peru,#d0903b,0.3118089990817264,gainsboro,#e2ded8,0.282105907560453,rosybrown,#bca690,0.1662197734925007,sienna,#94653b,0.1325313743495561,black,#2e1d17,0.1073339455157637,5.0
https://door11.com/fendi-ready-to-wear-spring-summer-2019-milan-25560/,https://media.door11.com/wp-content/uploads/2021/12/Fendi-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0018.jpg,,Fendi-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0018-466x700.jpg,fendi-ready-to-wear-spring-summer-2019-milan-25560/Fendi-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0018-466x700.jpg,53115,466,700,JPEG,RGB,Fendi,1,0,0,Spring-Summer,2019.0,Milan,chocolate,#de722b,0.3071472298745026,indianred,#c57074,0.2517967554331191,sienna,#bc4d21,0.245889194980104,gainsboro,#e8d8d8,0.1242179369452096,maroon,#632317,0.0709488827670645,5.0
https://door11.com/erika-cavallini-ready-to-wear-spring-summer-2019-milan-25565/,https://media.door11.com/wp-content/uploads/2021/12/Erika-Cavallini-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0037.jpg,,Erika-Cavallini-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0037-466x700.jpg,erika-cavallini-ready-to-wear-spring-summer-2019-milan-25565/Erika-Cavallini-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0037-466x700.jpg,47457,466,700,JPEG,RGB,Erika-Cavallini,1,0,0,Spring-Summer,2019.0,Milan,dimgray,#726d60,0.2592439546985001,gray,#8f8d83,0.2305019895928987,darkolivegreen,#504d40,0.2013192531374349,black,#29271d,0.1926048362411998,darkgray,#b4b3aa,0.1163299663299663,5.0
https://door11.com/ricostru-ready-to-wear-spring-summer-2019-milan-25556/,https://media.door11.com/wp-content/uploads/2021/12/Ricostru-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0019.jpg,,Ricostru-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0019-466x700.jpg,ricostru-ready-to-wear-spring-summer-2019-milan-25556/Ricostru-Ready-To-Wear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0019-466x700.jpg,38965,466,700,JPEG,RGB,Ricostru,1,0,0,Spring-Summer,2019.0,Milan,black,#161515,0.4617110498928681,darkslategray,#3a3638,0.1925834098561371,dimgray,#665d5a,0.1343005815733088,gray,#a38872,0.1072023262932353,silver,#ccbcad,0.1042026323844505,5.0
https://door11.com/versace-menswear-spring-summer-2019-milan-24918/,https://media.door11.com/wp-content/uploads/2021/12/Versace-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0001.jpg,,Versace-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0001-466x700.jpg,versace-menswear-spring-summer-2019-milan-24918/Versace-Menswear-Spring-Summer-2019-Milan-Fashion-Week-Runway-0001-466x700.jpg,63355,466,700,JPEG,RGB,Versace,0,1,0,Spring-Summer,2019.0,Milan,dimgray,#6a6a6f,0.3555463728191,darkslategray,#3b4459,0.1873247627793082,slategray,#55698f,0.1870921334557698,whitesmoke,#f1f0f1,0.1510988674625038,lightslategray,#8a919e,0.118937863483318,5.0
